Circuit: * C:\Users\USER\Desktop\ECE445_SeniorDesign\Notebooks\Kanin\Simulation\Buck-converter.asc

WARNING: Node N004 is floating.
WARNING: Node N002 is floating.

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.117933 ++++++++++++++++++++to 0.117933
Heightened Def Con from 0.143967 ++++++++++++++++++++to 0.143967
Heightened Def Con from 0.1554 ++++++++++++++++++++to 0.1554
Heightened Def Con from 0.177781 +++++++++++++++++++to 0.177781
Heightened Def Con from 0.185 ++++++++++++++++++++to 0.185
Heightened Def Con from 0.1855 ++++++++++++++++++++to 0.1855
Heightened Def Con from 0.186 ++++++++++++++++++++to 0.186
Heightened Def Con from 0.1865 ++++++++++++++++++++to 0.1865
Heightened Def Con from 0.187 ++++++++++++++++++++to 0.187
Heightened Def Con from 0.1875 ++++++++++++++++++++to 0.1875
Heightened Def Con from 0.1885 ++++++++++++++++++++to 0.1885
Heightened Def Con from 0.188781 +++++++++++++++++++to 0.188781
Heightened Def Con from 0.189 ++++++++++++++++++++to 0.189
Heightened Def Con from 0.1895 ++++++++++++++++++++to 0.1895
Heightened Def Con from 0.19 ++++++++++++++++++++to 0.19
Heightened Def Con from 0.1905 ++++++++++++++++++++to 0.1905
Heightened Def Con from 0.191 ++++++++++++++++++++to 0.191
Heightened Def Con from 0.1915 ++++++++++++++++++++to 0.1915
Heightened Def Con from 0.192 ++++++++++++++++++++to 0.192
Heightened Def Con from 0.1925 ++++++++++++++++++++to 0.1925
Heightened Def Con from 0.193 ++++++++++++++++++++to 0.193
Heightened Def Con from 0.1935 ++++++++++++++++++++to 0.1935
Heightened Def Con from 0.194 ++++++++++++++++++++to 0.194
Heightened Def Con from 0.1945 ++++++++++++++++++++to 0.1945
Heightened Def Con from 0.195 ++++++++++++++++++++to 0.195
Heightened Def Con from 0.1955 ++++++++++++++++++++to 0.1955
Heightened Def Con from 0.196 ++++++++++++++++++++to 0.196
Heightened Def Con from 0.1965 ++++++++++++++++++++to 0.1965
Heightened Def Con from 0.197 ++++++++++++++++++++to 0.197
Heightened Def Con from 0.1975 ++++++++++++++++++++to 0.1975
Heightened Def Con from 0.198 ++++++++++++++++++++to 0.198
Heightened Def Con from 0.1985 ++++++++++++++++++++to 0.1985
Heightened Def Con from 0.199 ++++++++++++++++++++to 0.199
Heightened Def Con from 0.2 ++++++++++++++++++++to 0.2
Heightened Def Con from 0.2005 ++++++++++++++++++++to 0.2005
Heightened Def Con from 0.2009 ++++++++++++++++++++to 0.2009
Heightened Def Con from 0.201 ++++++++++++++++++++to 0.201
Heightened Def Con from 0.2015 ++++++++++++++++++++to 0.2015
Heightened Def Con from 0.202 ++++++++++++++++++++to 0.202
Heightened Def Con from 0.2025 ++++++++++++++++++++to 0.2025
Heightened Def Con from 0.203 ++++++++++++++++++++to 0.203
Heightened Def Con from 0.2035 ++++++++++++++++++++to 0.2035
Heightened Def Con from 0.204 ++++++++++++++++++++to 0.204
Heightened Def Con from 0.2045 ++++++++++++++++++++to 0.2045
Heightened Def Con from 0.2055 ++++++++++++++++++++to 0.2055
Heightened Def Con from 0.206 ++++++++++++++++++++to 0.206
Heightened Def Con from 0.2065 ++++++++++++++++++++to 0.2065
Heightened Def Con from 0.207 ++++++++++++++++++++to 0.207
Heightened Def Con from 0.2075 ++++++++++++++++++++to 0.2075
Heightened Def Con from 0.208 ++++++++++++++++++++to 0.208
Heightened Def Con from 0.2085 ++++++++++++++++++++to 0.2085
Heightened Def Con from 0.209 ++++++++++++++++++++to 0.209
Heightened Def Con from 0.2095 ++++++++++++++++++++to 0.2095
Heightened Def Con from 0.21 ++++++++++++++++++++to 0.21
Heightened Def Con from 0.211 ++++++++++++++++++++to 0.211
Heightened Def Con from 0.2115 ++++++++++++++++++++to 0.2115
Heightened Def Con from 0.212 ++++++++++++++++++++to 0.212
Heightened Def Con from 0.2125 ++++++++++++++++++++to 0.2125
Heightened Def Con from 0.213 ++++++++++++++++++++to 0.213
Heightened Def Con from 0.2135 ++++++++++++++++++++to 0.2135
Heightened Def Con from 0.214 ++++++++++++++++++++to 0.214
Heightened Def Con from 0.2145 ++++++++++++++++++++to 0.2145
Heightened Def Con from 0.215 ++++++++++++++++++++to 0.215
Heightened Def Con from 0.2155 ++++++++++++++++++++to 0.2155
Heightened Def Con from 0.216 ++++++++++++++++++++to 0.216
Heightened Def Con from 0.217 ++++++++++++++++++++to 0.217
Heightened Def Con from 0.2175 ++++++++++++++++++++to 0.2175
Heightened Def Con from 0.218 ++++++++++++++++++++to 0.218
Heightened Def Con from 0.2185 ++++++++++++++++++++to 0.2185
Heightened Def Con from 0.219 ++++++++++++++++++++to 0.219
Heightened Def Con from 0.2195 ++++++++++++++++++++to 0.2195
Heightened Def Con from 0.22 ++++++++++++++++++++to 0.22
Heightened Def Con from 0.2205 ++++++++++++++++++++to 0.2205
Heightened Def Con from 0.221 ++++++++++++++++++++to 0.221
Heightened Def Con from 0.2215 ++++++++++++++++++++to 0.2215
Heightened Def Con from 0.2225 ++++++++++++++++++++to 0.2225
Heightened Def Con from 0.222531 +++++++++++++++++++to 0.222531
Heightened Def Con from 0.223 ++++++++++++++++++++to 0.223
Heightened Def Con from 0.2235 ++++++++++++++++++++to 0.2235
Heightened Def Con from 0.224 ++++++++++++++++++++to 0.224
Heightened Def Con from 0.224344 +++++++++++++++++++to 0.224344
Heightened Def Con from 0.2245 ++++++++++++++++++++to 0.2245
Heightened Def Con from 0.225 ++++++++++++++++++++to 0.225
Heightened Def Con from 0.2255 ++++++++++++++++++++to 0.2255
Heightened Def Con from 0.226 ++++++++++++++++++++to 0.226
Heightened Def Con from 0.2265 ++++++++++++++++++++to 0.2265
Heightened Def Con from 0.227 ++++++++++++++++++++to 0.227
Heightened Def Con from 0.2275 ++++++++++++++++++++to 0.2275
Heightened Def Con from 0.2285 ++++++++++++++++++++to 0.2285
Heightened Def Con from 0.229 ++++++++++++++++++++to 0.229
Heightened Def Con from 0.2295 ++++++++++++++++++++to 0.2295
Heightened Def Con from 0.23 ++++++++++++++++++++to 0.23
Heightened Def Con from 0.2305 ++++++++++++++++++++to 0.2305
Heightened Def Con from 0.231 ++++++++++++++++++++to 0.231
Heightened Def Con from 0.2315 ++++++++++++++++++++to 0.2315
Heightened Def Con from 0.232 ++++++++++++++++++++to 0.232
Heightened Def Con from 0.2325 ++++++++++++++++++++to 0.2325
Heightened Def Con from 0.233 ++++++++++++++++++++to 0.233
Heightened Def Con from 0.234 ++++++++++++++++++++to 0.234
Heightened Def Con from 0.2345 ++++++++++++++++++++to 0.2345
Heightened Def Con from 0.235 ++++++++++++++++++++to 0.235
Heightened Def Con from 0.2355 ++++++++++++++++++++to 0.2355
Heightened Def Con from 0.236 ++++++++++++++++++++to 0.236
Heightened Def Con from 0.2365 ++++++++++++++++++++to 0.2365
Heightened Def Con from 0.237 ++++++++++++++++++++to 0.237
Heightened Def Con from 0.2375 ++++++++++++++++++++to 0.2375
Heightened Def Con from 0.238 ++++++++++++++++++++to 0.238
Heightened Def Con from 0.2385 ++++++++++++++++++++to 0.2385
Heightened Def Con from 0.239 ++++++++++++++++++++to 0.239
Heightened Def Con from 0.2395 ++++++++++++++++++++to 0.2395
Heightened Def Con from 0.24 ++++++++++++++++++++to 0.24
Heightened Def Con from 0.2405 ++++++++++++++++++++to 0.2405
Heightened Def Con from 0.241 ++++++++++++++++++++to 0.241
Heightened Def Con from 0.2415 ++++++++++++++++++++to 0.2415
Heightened Def Con from 0.242 ++++++++++++++++++++to 0.242
Heightened Def Con from 0.2425 ++++++++++++++++++++to 0.2425
Heightened Def Con from 0.243 ++++++++++++++++++++to 0.243
Heightened Def Con from 0.2435 ++++++++++++++++++++to 0.2435
Heightened Def Con from 0.244 ++++++++++++++++++++to 0.244
Heightened Def Con from 0.2445 ++++++++++++++++++++to 0.2445
Heightened Def Con from 0.2455 ++++++++++++++++++++to 0.2455
Heightened Def Con from 0.246 ++++++++++++++++++++to 0.246
Heightened Def Con from 0.2465 ++++++++++++++++++++to 0.2465
Heightened Def Con from 0.247 ++++++++++++++++++++to 0.247
Heightened Def Con from 0.2475 ++++++++++++++++++++to 0.2475
Heightened Def Con from 0.248 ++++++++++++++++++++to 0.248
Heightened Def Con from 0.2485 ++++++++++++++++++++to 0.2485
Heightened Def Con from 0.249 ++++++++++++++++++++to 0.249
Heightened Def Con from 0.249281 +++++++++++++++++++to 0.249281
Heightened Def Con from 0.2495 ++++++++++++++++++++to 0.2495
Heightened Def Con from 0.25 ++++++++++++++++++++to 0.25
Heightened Def Con from 0.251 ++++++++++++++++++++to 0.251
Heightened Def Con from 0.2515 ++++++++++++++++++++to 0.2515
Heightened Def Con from 0.252 ++++++++++++++++++++to 0.252
Heightened Def Con from 0.2525 ++++++++++++++++++++to 0.2525
Heightened Def Con from 0.253 ++++++++++++++++++++to 0.253
Heightened Def Con from 0.2535 ++++++++++++++++++++to 0.2535
Heightened Def Con from 0.254 ++++++++++++++++++++to 0.254
Heightened Def Con from 0.2545 ++++++++++++++++++++to 0.2545
Heightened Def Con from 0.255 ++++++++++++++++++++to 0.255
Heightened Def Con from 0.2555 ++++++++++++++++++++to 0.2555
Heightened Def Con from 0.256 ++++++++++++++++++++to 0.256
Heightened Def Con from 0.257 ++++++++++++++++++++to 0.257
Heightened Def Con from 0.2575 ++++++++++++++++++++to 0.2575
Heightened Def Con from 0.258 ++++++++++++++++++++to 0.258
Heightened Def Con from 0.2585 ++++++++++++++++++++to 0.2585
Heightened Def Con from 0.259 ++++++++++++++++++++to 0.259
Heightened Def Con from 0.2595 ++++++++++++++++++++to 0.2595
Heightened Def Con from 0.26 ++++++++++++++++++++to 0.26
Heightened Def Con from 0.2605 ++++++++++++++++++++to 0.2605
Heightened Def Con from 0.261 ++++++++++++++++++++to 0.261
Heightened Def Con from 0.2615 ++++++++++++++++++++to 0.2615
Heightened Def Con from 0.2625 ++++++++++++++++++++to 0.2625
Heightened Def Con from 0.263 ++++++++++++++++++++to 0.263
Heightened Def Con from 0.2635 ++++++++++++++++++++to 0.2635
Heightened Def Con from 0.264 ++++++++++++++++++++to 0.264
Heightened Def Con from 0.2645 ++++++++++++++++++++to 0.2645
Heightened Def Con from 0.265 ++++++++++++++++++++to 0.265
Heightened Def Con from 0.2655 ++++++++++++++++++++to 0.2655
Heightened Def Con from 0.266 ++++++++++++++++++++to 0.266
Heightened Def Con from 0.2665 ++++++++++++++++++++to 0.2665
Heightened Def Con from 0.267 ++++++++++++++++++++to 0.267
Heightened Def Con from 0.2675 ++++++++++++++++++++to 0.2675
Heightened Def Con from 0.268 ++++++++++++++++++++to 0.268
Heightened Def Con from 0.2685 ++++++++++++++++++++to 0.2685
Heightened Def Con from 0.269 ++++++++++++++++++++to 0.269
Heightened Def Con from 0.2695 ++++++++++++++++++++to 0.2695
Heightened Def Con from 0.27 ++++++++++++++++++++to 0.27
Heightened Def Con from 0.2705 ++++++++++++++++++++to 0.2705
Heightened Def Con from 0.271 ++++++++++++++++++++to 0.271
Heightened Def Con from 0.2715 ++++++++++++++++++++to 0.2715
Heightened Def Con from 0.272 ++++++++++++++++++++to 0.272
Heightened Def Con from 0.2725 ++++++++++++++++++++to 0.2725
Heightened Def Con from 0.273 ++++++++++++++++++++to 0.273
Heightened Def Con from 0.274 ++++++++++++++++++++to 0.274
Heightened Def Con from 0.2745 ++++++++++++++++++++to 0.2745
Heightened Def Con from 0.275 ++++++++++++++++++++to 0.275
Heightened Def Con from 0.2755 ++++++++++++++++++++to 0.2755
Heightened Def Con from 0.276 ++++++++++++++++++++to 0.276
Heightened Def Con from 0.2765 ++++++++++++++++++++to 0.2765
Heightened Def Con from 0.276969 +++++++++++++++++++to 0.276969
Heightened Def Con from 0.277 ++++++++++++++++++++to 0.277
Heightened Def Con from 0.2775 ++++++++++++++++++++to 0.2775
Heightened Def Con from 0.278 ++++++++++++++++++++to 0.278
Heightened Def Con from 0.2785 ++++++++++++++++++++to 0.2785
Heightened Def Con from 0.2795 ++++++++++++++++++++to 0.2795
Heightened Def Con from 0.28 ++++++++++++++++++++to 0.28
Heightened Def Con from 0.2805 ++++++++++++++++++++to 0.2805
Heightened Def Con from 0.281 ++++++++++++++++++++to 0.281
Heightened Def Con from 0.2815 ++++++++++++++++++++to 0.2815
Heightened Def Con from 0.282 ++++++++++++++++++++to 0.282
Heightened Def Con from 0.2825 ++++++++++++++++++++to 0.2825
Heightened Def Con from 0.283 ++++++++++++++++++++to 0.283
Heightened Def Con from 0.2835 ++++++++++++++++++++to 0.2835
Heightened Def Con from 0.284 ++++++++++++++++++++to 0.284
Heightened Def Con from 0.2845 ++++++++++++++++++++to 0.2845
Heightened Def Con from 0.2855 ++++++++++++++++++++to 0.2855
Heightened Def Con from 0.286 ++++++++++++++++++++to 0.286
Heightened Def Con from 0.2865 ++++++++++++++++++++to 0.2865
Heightened Def Con from 0.287 ++++++++++++++++++++to 0.287
Heightened Def Con from 0.2875 ++++++++++++++++++++to 0.2875
Heightened Def Con from 0.288 ++++++++++++++++++++to 0.288
Heightened Def Con from 0.2885 ++++++++++++++++++++to 0.2885
Heightened Def Con from 0.289 ++++++++++++++++++++to 0.289
Heightened Def Con from 0.2895 ++++++++++++++++++++to 0.2895
Heightened Def Con from 0.29 ++++++++++++++++++++to 0.29
Heightened Def Con from 0.291 ++++++++++++++++++++to 0.291
Heightened Def Con from 0.2915 ++++++++++++++++++++to 0.2915
Heightened Def Con from 0.292 ++++++++++++++++++++to 0.292
Heightened Def Con from 0.2925 ++++++++++++++++++++to 0.2925
Heightened Def Con from 0.293 ++++++++++++++++++++to 0.293
Heightened Def Con from 0.2935 ++++++++++++++++++++to 0.2935
Heightened Def Con from 0.294 ++++++++++++++++++++to 0.294
Heightened Def Con from 0.2945 ++++++++++++++++++++to 0.2945
Heightened Def Con from 0.295 ++++++++++++++++++++to 0.295
Heightened Def Con from 0.2955 ++++++++++++++++++++to 0.2955
Heightened Def Con from 0.296 ++++++++++++++++++++to 0.296
Heightened Def Con from 0.2965 ++++++++++++++++++++to 0.2965
Heightened Def Con from 0.297 ++++++++++++++++++++to 0.297
Heightened Def Con from 0.2975 ++++++++++++++++++++to 0.2975
Heightened Def Con from 0.298 ++++++++++++++++++++to 0.298
Heightened Def Con from 0.2985 ++++++++++++++++++++to 0.2985
Heightened Def Con from 0.299 ++++++++++++++++++++to 0.299
Heightened Def Con from 0.2995 ++++++++++++++++++++to 0.2995
Heightened Def Con from 0.3 ++++++++++++++++++++to 0.3
Heightened Def Con from 0.3005 ++++++++++++++++++++to 0.3005
Heightened Def Con from 0.301 ++++++++++++++++++++to 0.301
Heightened Def Con from 0.3015 ++++++++++++++++++++to 0.3015
Heightened Def Con from 0.3025 ++++++++++++++++++++to 0.3025
Heightened Def Con from 0.303 ++++++++++++++++++++to 0.303
Heightened Def Con from 0.3035 ++++++++++++++++++++to 0.3035
Heightened Def Con from 0.304 ++++++++++++++++++++to 0.304
Heightened Def Con from 0.3045 ++++++++++++++++++++to 0.3045
Heightened Def Con from 0.305 ++++++++++++++++++++to 0.305
Heightened Def Con from 0.3055 ++++++++++++++++++++to 0.3055
Heightened Def Con from 0.306 ++++++++++++++++++++to 0.306
Heightened Def Con from 0.3065 ++++++++++++++++++++to 0.3065
Heightened Def Con from 0.307 ++++++++++++++++++++to 0.307
Heightened Def Con from 0.3075 ++++++++++++++++++++to 0.3075
Heightened Def Con from 0.308 ++++++++++++++++++++to 0.308
Heightened Def Con from 0.3085 ++++++++++++++++++++to 0.3085
Heightened Def Con from 0.309 ++++++++++++++++++++to 0.309
Heightened Def Con from 0.3095 ++++++++++++++++++++to 0.3095
Heightened Def Con from 0.31 ++++++++++++++++++++to 0.31
Heightened Def Con from 0.3105 ++++++++++++++++++++to 0.3105
Heightened Def Con from 0.311 ++++++++++++++++++++to 0.311
Heightened Def Con from 0.3115 ++++++++++++++++++++to 0.3115
Heightened Def Con from 0.312 ++++++++++++++++++++to 0.312
Heightened Def Con from 0.3125 ++++++++++++++++++++to 0.3125
Heightened Def Con from 0.313 ++++++++++++++++++++to 0.313
Heightened Def Con from 0.314 ++++++++++++++++++++to 0.314
Heightened Def Con from 0.3145 ++++++++++++++++++++to 0.3145
Heightened Def Con from 0.315 ++++++++++++++++++++to 0.315
Heightened Def Con from 0.3155 ++++++++++++++++++++to 0.3155
Heightened Def Con from 0.316 ++++++++++++++++++++to 0.316
Heightened Def Con from 0.3165 ++++++++++++++++++++to 0.3165
Heightened Def Con from 0.317 ++++++++++++++++++++to 0.317
Heightened Def Con from 0.3175 ++++++++++++++++++++to 0.3175
Heightened Def Con from 0.318 ++++++++++++++++++++to 0.318
Heightened Def Con from 0.3185 ++++++++++++++++++++to 0.3185
Heightened Def Con from 0.319 +++++++++++++++++++to 0.319
Heightened Def Con from 0.3195 ++++++++++++++++++++to 0.3195
Heightened Def Con from 0.32 ++++++++++++++++++++to 0.32
Heightened Def Con from 0.3205 ++++++++++++++++++++to 0.3205
Heightened Def Con from 0.321 ++++++++++++++++++++to 0.321
Heightened Def Con from 0.3215 ++++++++++++++++++++to 0.3215
Heightened Def Con from 0.322 ++++++++++++++++++++to 0.322
Heightened Def Con from 0.3225 ++++++++++++++++++++to 0.3225
Heightened Def Con from 0.323 ++++++++++++++++++++to 0.323
Heightened Def Con from 0.3235 ++++++++++++++++++++to 0.3235
Heightened Def Con from 0.324 ++++++++++++++++++++to 0.324
Heightened Def Con from 0.324281 +++++++++++++++++++to 0.324281
Heightened Def Con from 0.3245 ++++++++++++++++++++to 0.3245
Heightened Def Con from 0.325 ++++++++++++++++++++to 0.325
Heightened Def Con from 0.3255 ++++++++++++++++++++to 0.3255
Heightened Def Con from 0.326 ++++++++++++++++++++to 0.326
Heightened Def Con from 0.3265 ++++++++++++++++++++to 0.3265
Heightened Def Con from 0.327 ++++++++++++++++++++to 0.327
Heightened Def Con from 0.3275 ++++++++++++++++++++to 0.3275
Heightened Def Con from 0.328 ++++++++++++++++++++to 0.328
Heightened Def Con from 0.3285 ++++++++++++++++++++to 0.3285
Heightened Def Con from 0.329 ++++++++++++++++++++to 0.329
Heightened Def Con from 0.3295 ++++++++++++++++++++to 0.3295
Heightened Def Con from 0.33 ++++++++++++++++++++to 0.33
Heightened Def Con from 0.331 ++++++++++++++++++++to 0.331
Heightened Def Con from 0.3315 ++++++++++++++++++++to 0.3315
Heightened Def Con from 0.332 ++++++++++++++++++++to 0.332
Heightened Def Con from 0.3325 ++++++++++++++++++++to 0.3325
Heightened Def Con from 0.333 ++++++++++++++++++++to 0.333
Heightened Def Con from 0.3335 ++++++++++++++++++++to 0.3335
Heightened Def Con from 0.334 ++++++++++++++++++++to 0.334
Heightened Def Con from 0.3345 ++++++++++++++++++++to 0.3345
Heightened Def Con from 0.335 ++++++++++++++++++++to 0.335
Heightened Def Con from 0.3355 ++++++++++++++++++++to 0.3355
Heightened Def Con from 0.336 ++++++++++++++++++++to 0.336
Heightened Def Con from 0.3365 ++++++++++++++++++++to 0.3365
Heightened Def Con from 0.337 ++++++++++++++++++++to 0.337
Heightened Def Con from 0.3375 ++++++++++++++++++++to 0.3375
Heightened Def Con from 0.338 ++++++++++++++++++++to 0.338
Heightened Def Con from 0.3385 ++++++++++++++++++++to 0.3385
Heightened Def Con from 0.339 ++++++++++++++++++++to 0.339
Heightened Def Con from 0.3395 ++++++++++++++++++++to 0.3395
Heightened Def Con from 0.34 ++++++++++++++++++++to 0.34
Heightened Def Con from 0.3405 ++++++++++++++++++++to 0.3405
Heightened Def Con from 0.341 ++++++++++++++++++++to 0.341
Heightened Def Con from 0.3415 ++++++++++++++++++++to 0.3415
Heightened Def Con from 0.3425 ++++++++++++++++++++to 0.3425
Heightened Def Con from 0.343 ++++++++++++++++++++to 0.343
Heightened Def Con from 0.3435 ++++++++++++++++++++to 0.3435
